Code INSEE,Type local,Valeur fonciere
64504,Appartement,172708.0
64504,Maison,574567.0909090909
64506,Maison,119666.66666666667
64507,Maison,113000.0
64508,Maison,176000.0
64509,Maison,81000.0
64510,Maison,204737.78055555554
64511,Appartement,196950.0
64511,Maison,311856.3888888889
64512,Maison,622610.0
64513,Appartement,65550.05
64513,Maison,232985.0
64514,Maison,249000.0
64515,Maison,155000.0
64516,Maison,256218.0
64517,Maison,127435.71428571429
64518,Maison,358678.6956521739
64519,Appartement,289835.0363636364
64519,Maison,280186.5877272727
64520,Maison,443816.5333333333
64521,Maison,245533.33333333334
64522,Maison,274154.1666666667
64523,Maison,210026.22222222222
64524,Appartement,102500.0
64524,Maison,130400.0
64525,Maison,257862.5
64526,Appartement,129700.0
64526,Maison,250217.17250000002
64527,Appartement,217904.2857142857
64527,Maison,667605.8823529412
64528,Maison,135000.0
64529,Maison,178971.07142857142
64530,Appartement,450000.0
64530,Maison,223808.52375
64531,Maison,134533.33333333334
64533,Appartement,117958.85714285714
64533,Maison,38115.5
64534,Maison,190000.0
64535,Maison,239558.33333333334
64536,Maison,214165.83333333334
64537,Maison,344000.0
64538,Appartement,162908.57142857142
64538,Maison,151833.2
64539,Appartement,15000.0
64540,Appartement,576092.4285714285
64540,Maison,450787.5
64541,Maison,54000.0
64542,Appartement,100000.0
64542,Maison,158716.25
64543,Maison,115833.33333333333
64545,Appartement,357687.9801980198
64545,Maison,836981.7567567568
64546,Appartement,167480.0
64546,Maison,383492.1052631579
64547,Appartement,254064.64660377358
64547,Maison,468475.1818181818
64548,Maison,311490.0
64549,Maison,219136.0
64550,Maison,349036.0
64551,Maison,228257.14285714287
64552,Maison,181250.0
64554,Maison,375850.0
64555,Maison,295200.0
64556,Maison,206090.0
64557,Maison,211225.0
64558,Appartement,613270.1266666667
64558,Maison,705543.4380952381
64559,Appartement,161754.0
64559,Maison,231859.16666666666
65001,Appartement,190000.0
65001,Maison,274875.0
65002,Maison,185725.75
65003,Appartement,156750.0
65004,Maison,213845.375
65005,Maison,221516.25
65007,Appartement,250000.0
65007,Maison,206931.1
65009,Maison,100000.0
65010,Appartement,83333.33
65010,Maison,175000.0
65011,Maison,300000.0
65012,Maison,104000.0
65013,Maison,57000.0
65014,Maison,176920.0
65015,Maison,117000.0
65016,Maison,209700.0
65017,Appartement,74260.594
65018,Maison,166133.33333333334
65019,Maison,165827.77777777778
65020,Appartement,276000.0
65020,Maison,100000.0
65021,Maison,207000.0
65023,Maison,110000.0
65024,Maison,181650.0
65025,Appartement,173654.54
65025,Maison,273826.4705882353
65026,Maison,173201.66666666666
65028,Maison,136748.0
65029,Maison,303872.22222222225
65031,Appartement,140011.5394285714
65031,Maison,158663.63636363635
65032,Appartement,213250.0
65032,Maison,215716.66666666666
65033,Maison,160390.0
65034,Maison,142690.0
65035,Maison,130122.22222222222
65036,Maison,350000.0
65040,Appartement,82466.90476190476
65040,Maison,229500.0
65041,Maison,141840.6
65042,Maison,202211.0
65043,Maison,185000.0
65044,Maison,154000.0
65045,Appartement,676111.1111111111
65045,Maison,417429.0
65046,Maison,310000.0
65047,Appartement,143343.95744680852
65047,Maison,184943.0102247191
65048,Maison,163421.5
65049,Maison,163322.0
65050,Maison,360000.0
65051,Maison,280000.0
65052,Maison,160000.0
65053,Maison,180000.0
65054,Maison,116256.50333333334
65055,Appartement,383020.0
65055,Maison,265264.6
65056,Maison,224796.25
65057,Appartement,327180.0
65057,Maison,149335.0275
65058,Maison,338400.0
65059,Appartement,170915.40970802918
65059,Maison,212466.5945945946
65060,Maison,160000.0
65061,Maison,140450.0
65062,Appartement,107000.0
65062,Maison,191624.75862068965
65064,Appartement,170000.0
65064,Maison,140808.0
65065,Maison,90150.8
65066,Maison,40000.0
65069,Maison,144227.23076923078
65070,Maison,290000.0
65072,Maison,182774.45454545456
65073,Maison,200233.33333333334
65075,Maison,584950.0
65077,Maison,320150.6666666667
65078,Maison,187556.0
65079,Maison,129100.0
65080,Maison,162500.0
65081,Maison,190000.0
65083,Maison,222091.4925
65084,Maison,216600.0
65085,Maison,147500.0
65086,Maison,140214.2857142857
65087,Maison,165400.0
65089,Maison,128779.0
65091,Maison,78000.0
65092,Maison,117425.0
65093,Maison,73333.33333333333
65094,Maison,194525.0
65095,Maison,76466.66666666667
65096,Maison,124741.0
65097,Appartement,430000.0
65097,Maison,345000.0
65098,Maison,299630.0
65099,Maison,263740.0
65100,Appartement,166461.53846153847
65100,Maison,188711.5
65101,Maison,148590.625
65103,Maison,236411.66666666666
65104,Maison,178333.33333333334
65105,Maison,142356.66666666666
65106,Appartement,96211.33333333333
65106,Maison,493000.0
65108,Appartement,90000.0
65108,Maison,212618.44444444444
65109,Maison,140000.0
65110,Maison,85000.0
65112,Maison,314960.9
65113,Maison,173970.0
65116,Appartement,117056.66666666667
65116,Maison,320051.4285714286
65119,Appartement,170000.0
65119,Maison,66800.0
65121,Appartement,87050.0
65121,Maison,192453.33333333334
65123,Appartement,159016.85185185185
65123,Maison,206948.506122449
65124,Maison,370000.0
65125,Maison,170960.0
65126,Maison,2538333.3333333335
65127,Appartement,98756.84210526316
65127,Maison,180074.03846153847
65129,Appartement,105300.0
65129,Maison,156985.85714285713
65130,Appartement,126250.0
65130,Maison,124125.0
65133,Maison,179300.0
65135,Maison,330720.0
65137,Maison,438000.0
65138,Appartement,149536.12614379087
65138,Maison,296552.5
65140,Maison,205725.0
65141,Maison,200000.0
65142,Maison,150000.0
65143,Maison,301595.0
65144,Maison,267721.5
65145,Maison,164109.16666666666
65146,Maison,145000.0
65147,Maison,249048.0
65149,Maison,217000.0
65150,Maison,214800.0
65151,Maison,182500.0
65153,Maison,99666.66666666667
65154,Maison,107000.0
65156,Maison,183125.0
65158,Maison,113950.0
65159,Maison,174037.5
65160,Maison,119000.0
65161,Maison,199255.0
65164,Maison,388100.0
65165,Maison,215000.0
65166,Maison,95000.0
65167,Maison,210900.0
65168,Appartement,109865.0
65168,Maison,160416.75
65169,Appartement,665000.0
65169,Maison,238276.25
65170,Maison,100000.0
65171,Maison,282610.0
65173,Maison,175720.0
65174,Maison,107800.0
65175,Maison,140000.0
65176,Maison,115767.5
65177,Maison,142500.0
65178,Maison,4000.0
65179,Maison,390000.0
65181,Maison,200000.0
65182,Maison,306300.0
65183,Appartement,25000.0
65183,Maison,126560.14285714286
65184,Maison,168000.0
65185,Maison,265934.855
65186,Maison,142000.0
65187,Maison,430000.0
65189,Maison,182500.0
65190,Maison,128000.0
65191,Maison,99500.0
65192,Appartement,174560.7142857143
65192,Maison,212217.5
65193,Maison,75000.0
65194,Maison,81818.0
65195,Appartement,100162.0
65195,Maison,172500.0
65197,Maison,180000.0
65198,Appartement,100000.0
65198,Maison,173592.5
65199,Appartement,120879.05853658538
65200,Maison,212308.0
65201,Maison,491875.0
65202,Maison,198296.25
65205,Maison,165220.0
65206,Maison,249825.0
65208,Maison,177500.0
65209,Maison,282000.0
65210,Maison,98840.0
65211,Maison,380325.0
65212,Appartement,320896.6666666667
65212,Maison,380568.6
65213,Maison,184013.5
65214,Maison,550000.0
65215,Maison,50000.0
65216,Appartement,165000.0
65216,Maison,9500.0
65217,Maison,241000.0
65218,Maison,130800.0
65220,Maison,179742.5
65221,Maison,227666.66666666666
65223,Maison,212290.14285714287
65224,Maison,134275.0
65226,Appartement,153887.5
65226,Maison,244979.42857142858
65228,Maison,195800.0
65230,Maison,168563.33333333334
65232,Maison,240666.66666666666
65234,Maison,171233.33333333334
65235,Appartement,149250.0
65235,Maison,178013.67395348838
65236,Maison,274880.0
65237,Maison,190000.0
65238,Maison,167700.0
65239,Maison,80000.0
65240,Maison,106650.0
65241,Maison,259250.0
65242,Maison,182733.33333333334
65243,Maison,240974.4275
65244,Maison,179900.0
65245,Maison,190692.5
65247,Maison,232750.0
65248,Maison,193333.33333333334
65251,Appartement,127200.0
65251,Maison,230164.00964285713
65252,Maison,227932.99466666667
65254,Maison,106720.0
65256,Maison,27000.0
65257,Maison,372883.3333333333
65258,Appartement,4868250.824675324
65258,Maison,401215.1228070175
65259,Maison,338333.3333333333
65262,Maison,114105.0
65263,Maison,247000.0
65264,Appartement,265000.0
65264,Maison,117666.66666666667
65265,Maison,215040.0
65266,Maison,104500.0
65267,Appartement,249750.0
65267,Maison,201490.0
65268,Maison,286750.0
65270,Maison,222533.33333333334
65271,Maison,151500.0
65272,Maison,70000.0
65273,Maison,90666.66666666667
65274,Maison,109227.0
65276,Maison,305000.0
65277,Maison,116842.25
65279,Maison,187572.0
65280,Maison,120000.0
65281,Maison,144737.5
65282,Appartement,210628.91666666666
65282,Maison,363472.0
65283,Appartement,43000.0
65283,Maison,492000.0
65284,Maison,324199.1
65286,Appartement,117395.49142180095
65286,Maison,170606.93785714285
65287,Appartement,183066.66666666666
65287,Maison,151778.57142857142
65288,Maison,89166.66666666667
65289,Maison,95000.0
65290,Appartement,375300.0
65290,Maison,130000.0
65291,Maison,202000.0
65292,Maison,237666.66666666666
65293,Maison,107994.5
65294,Maison,240000.0
65295,Appartement,111734.2258064516
65295,Maison,263183.09500000003
65296,Maison,156390.0
65299,Maison,197758.83333333334
65300,Maison,104415.0
65301,Maison,156587.5
65303,Maison,147655.63636363635
65304,Appartement,112911.78666666665
65304,Maison,129760.0
65305,Appartement,80675.0
65305,Maison,92288.75
65306,Maison,74362.0
65307,Maison,183462.5
65308,Maison,63000.0
65310,Maison,22500.0
65311,Maison,80000.0
65313,Maison,131833.33333333334
65314,Maison,203000.0
65315,Maison,160681.63636363635
65316,Maison,165000.0
65318,Maison,100000.0
65320,Appartement,120000.0
65320,Maison,201544.0
65322,Maison,193333.33333333334
65327,Maison,116456.66666666667
65328,Maison,188140.0
65329,Maison,151111.11111111112
65330,Maison,182412.5
65331,Appartement,144000.0
65331,Maison,249017.04081632654
65334,Maison,256700.0
65335,Maison,209928.125
65338,Maison,177000.0
65339,Maison,170607.66666666666
65340,Appartement,110000.0
65340,Maison,205079.83333333334
65342,Maison,4964.4
65343,Maison,246370.0
65344,Maison,209350.7324137931
65347,Maison,133090.0
65348,Maison,95000.0
65349,Maison,14000.0
65350,Maison,246835.2942857143
65351,Maison,199400.0
65352,Appartement,205000.0
65352,Maison,130000.0
65353,Maison,192940.0
65354,Maison,350000.0
65356,Maison,142500.0
65360,Maison,168000.0
65362,Appartement,152142.64727272728
65362,Maison,193714.2857142857
65363,Maison,109180.0
65366,Maison,210900.0
65367,Maison,102500.0
65369,Appartement,165000.0
65369,Maison,173277.5
65370,Appartement,119242.5
65370,Maison,192017.5
65371,Appartement,240000.0
65372,Appartement,128950.0
65372,Maison,205460.0
65373,Maison,97478.75
65374,Maison,156640.0
65375,Appartement,137833.33333333334
65375,Maison,123363.57894736843
65377,Maison,218866.66666666666
65378,Maison,169185.0
65379,Appartement,420000.0
65379,Maison,353333.3333333333
65381,Maison,60000.0
65382,Maison,51950.0
65383,Maison,247452.5
65384,Appartement,135000.0
65384,Maison,80000.0
65386,Appartement,140187.0
65386,Maison,187075.0
65387,Maison,251177.5
65388,Appartement,140857.99031746032
65388,Maison,435794.44444444444
65389,Appartement,162000.0
65389,Maison,115370.0
65390,Maison,216460.9090909091
65392,Maison,266900.0
65393,Maison,250000.0
65395,Appartement,92262.5
65395,Maison,151545.95238095237
65396,Appartement,238625.0
65396,Maison,302400.3333333333
65397,Maison,115000.0
65398,Appartement,191000.0
65398,Maison,133056.87333333335
65399,Appartement,235216.0
65400,Maison,110893.33333333333
65401,Maison,233296.42857142858
65404,Maison,178000.0
65405,Maison,116000.5
65406,Maison,149898.0
65408,Appartement,6292945.161290322
65408,Maison,179298.75
65409,Maison,159029.45454545456
65410,Maison,275000.0
65411,Maison,23000.0
65412,Maison,211854.0
65413,Appartement,137204.0
65413,Maison,169291.16666666666
65415,Maison,251365.0
65416,Maison,24750.0
65417,Appartement,109183.63636363637
65417,Maison,178768.10984848486
65418,Maison,81000.0
65421,Maison,134250.0
65422,Appartement,197150.0
65423,Maison,180000.0
65424,Appartement,131185.0
65424,Maison,157950.0
65425,Maison,174378.57142857142
65426,Maison,160000.0
65427,Maison,112767.5
65428,Maison,120000.0
65429,Maison,198927.8675
65430,Maison,306850.0
65431,Maison,119305.0
65432,Appartement,350000.0
65432,Maison,166475.0
65433,Appartement,139721.2857142857
65433,Maison,179030.68181818182
65435,Maison,93900.0
65436,Maison,137500.0
65437,Maison,167000.0
65438,Maison,212340.0
65439,Maison,164780.0
65440,Appartement,134130.19001049318
65440,Maison,209182.71276422762
65441,Maison,80001.0
65442,Maison,160920.0
65444,Maison,219735.0
65445,Maison,186191.42857142858
65446,Maison,221891.66666666666
65447,Appartement,163224.0
65447,Maison,162300.101
65448,Maison,270000.0
65449,Maison,109000.0
65450,Maison,270000.0
65451,Maison,265846.17647058825
65452,Appartement,88857.14285714286
65452,Maison,5090332.162162162
65455,Maison,134477.77777777778
65456,Maison,166364.0
65460,Appartement,3997912.296140351
65460,Maison,1824562.5507142856
65462,Maison,199533.33333333334
65463,Maison,132840.0
65464,Maison,178000.0
65465,Appartement,662951.9629629629
65465,Maison,275025.0
65466,Maison,486970.0
65467,Maison,345000.0
65468,Maison,235000.0
65470,Maison,224800.0
65471,Appartement,169447.0
65471,Maison,317642.5
65472,Maison,145666.66666666666
65473,Maison,235422.25
65474,Maison,200666.66666666666
65475,Maison,50000.0
65481,Appartement,73480.18518518518
65481,Maison,287360.0
65482,Appartement,117000.0
65482,Maison,193650.0
66001,Maison,230000.0
66002,Appartement,126741.5294117647
66002,Maison,311800.4411764706
66003,Appartement,61482.695798611116
66003,Maison,183435.45454545456
66004,Appartement,674608.6934759358
66004,Maison,385868.037037037
66005,Appartement,197000.0
66005,Maison,268954.53846153844
66006,Maison,101500.0
66007,Maison,129950.0
66008,Appartement,171019.24365853658
66008,Maison,316699.43
66009,Appartement,75074.28571428571
66009,Maison,207440.6883076923
66010,Appartement,32000.0
66010,Maison,139000.0
66011,Appartement,294508.3333333333
66011,Maison,262065.4126470588
66012,Appartement,165039.375
66012,Maison,252720.2142857143
66013,Maison,77000.0
66014,Appartement,107395.0
66014,Maison,192660.89743589744
66015,Appartement,140000.0
66015,Maison,284473.8181818182
66016,Appartement,366086.5
66016,Maison,357812.905
66017,Appartement,105794.79732181424
66017,Maison,192891.5867768595
66018,Maison,133500.0
66019,Appartement,85000.0
66019,Maison,86821.42857142857
66020,Appartement,110049.04938271605
66020,Maison,364485.85
66021,Appartement,151562.66666666666
66021,Maison,240180.68674698795
66022,Maison,326766.6666666667
66023,Appartement,146000.0
66023,Maison,127836.18666666668
66024,Appartement,168352.3076923077
66024,Maison,251162.161
66025,Appartement,132601.17647058822
66025,Maison,222946.9
66026,Appartement,276000.0
66026,Maison,321460.26086956525
66027,Maison,243701.42857142858
66028,Appartement,194424.07407407407
66028,Maison,282436.7173913043
66030,Maison,99333.33333333333
66032,Maison,169000.0
66033,Maison,281274.28571428574
66034,Maison,137195.0
66036,Maison,89062.5
66037,Appartement,167644.89554744525
66037,Maison,313601.97108280257
66038,Appartement,186246.875
66038,Maison,304824.5070422535
66039,Appartement,20000.0
66039,Maison,91250.0
66041,Appartement,500000.0
66041,Maison,219170.025
66042,Maison,183488.88888888888
66044,Maison,425900.0
66045,Appartement,499000.0
66045,Maison,161207.5
66046,Maison,194388.88888888888
66047,Maison,118000.0
66048,Appartement,140013.88888888888
66048,Maison,348865.3333333333
66049,Appartement,153406.6585964912
66049,Maison,308441.45349056605
66050,Appartement,124958.71428571429
66050,Maison,270198.4422413793
66051,Maison,160000.0
66052,Maison,147166.66666666666
66053,Appartement,258019.98850574714
66053,Maison,456501.21428571426
66055,Maison,173908.33333333334
66056,Appartement,97500.0
66056,Maison,212255.38461538462
66057,Appartement,175750.0
66057,Maison,103428.57142857143
66058,Appartement,154166.66666666666
66058,Maison,197398.84615384616
66059,Appartement,129509.375
66059,Maison,259467.16666666666
66060,Appartement,142294.2857142857
66060,Maison,93030.0
66061,Maison,392666.6666666667
66062,Appartement,205000.0
66062,Maison,193600.0
66063,Maison,271300.0
66064,Appartement,158958.33333333334
66064,Maison,343086.6666666667
66065,Appartement,168655.15277777778
66065,Maison,264482.14166666666
66066,Appartement,185080.0
66066,Maison,304444.6666666667
66067,Appartement,275094.8275862069
66067,Maison,328047.5
66068,Maison,98571.42857142857
66069,Appartement,39000.0
66069,Maison,188299.29166666666
66070,Appartement,100100.0
66070,Maison,91340.14285714286
66071,Appartement,180750.0
66071,Maison,127760.81818181818
66072,Appartement,305078.7034615385
66072,Maison,290648.92933333333
66073,Appartement,79000.0
66073,Maison,154125.0
66074,Maison,219958.66666666666
66075,Appartement,130031.66666666667
66075,Maison,230046.53846153847
66078,Appartement,80000.0
66078,Maison,129666.66666666667
66079,Appartement,80000.0
66079,Maison,254105.7142857143
66080,Appartement,12000.0
66080,Maison,122946.81818181818
66081,Appartement,163400.0
66081,Maison,190000.0
66082,Appartement,212128.07692307694
66082,Maison,229165.0
66083,Appartement,39714.28571428572
66083,Maison,73250.0
66084,Appartement,85000.0
66084,Maison,222259.62962962964
66085,Maison,87000.0
66088,Appartement,134178.97727272726
66088,Maison,139428.33662790697
66089,Maison,263561.5
66090,Maison,62843.333333333336
66091,Maison,122500.0
66092,Maison,148083.33333333334
66093,Appartement,154250.0
66093,Maison,352889.4396551724
66094,Appartement,301333.3333333333
66094,Maison,347355.39285714284
66095,Appartement,148187.14285714287
66095,Maison,234003.0
66096,Appartement,66000.0
66096,Maison,84162.94117647059
66097,Maison,300375.0
66098,Appartement,108530.0
66099,Appartement,242250.0
66099,Maison,268428.5714285714
66100,Appartement,233821.51
66100,Maison,276200.0
66101,Appartement,1016860.7692307692
66101,Maison,306033.1644444444
66103,Maison,102495.41666666667
66104,Maison,240190.57692307694
66105,Appartement,273770.0
66105,Maison,221711.66666666666
66106,Appartement,162762.6
66106,Maison,291317.0416666667
66107,Appartement,100000.0
66107,Maison,115351.30434782608
66108,Appartement,102625.0
66108,Maison,169808.11320754717
66109,Appartement,5750.95
66109,Maison,126028.0
66111,Maison,154200.0
66112,Maison,236918.75
66113,Maison,297031.4
66114,Appartement,144150.0
66114,Maison,294229.4117647059
66115,Appartement,384366.6666666667
66115,Maison,368714.28571428574
66116,Maison,522819.0
66117,Appartement,116500.0
66118,Maison,129184.375
66119,Maison,83363.88888888889
66120,Appartement,303500.0
66120,Maison,114050.0
66121,Appartement,220000.0
66121,Maison,200666.38888888888
66122,Appartement,100000.0
66122,Maison,127433.33333333333
66123,Maison,102000.0
66124,Appartement,117133.56741573034
66124,Maison,385585.1612903226
66125,Appartement,50000.0
66125,Maison,81410.45454545454
66126,Maison,226121.25
66127,Appartement,60000.0
66127,Maison,153863.46875
66128,Maison,70162.5
66129,Appartement,181850.0
66129,Maison,271769.51851851854
66130,Appartement,144648.64864864864
66130,Maison,209075.0
66132,Appartement,146500.0
66132,Maison,282913.3333333333
66133,Appartement,171777.77777777778
66133,Maison,222653.66666666666
66134,Maison,156936.75
66136,Appartement,179228.64837938143
66136,Maison,250707.05343589743
66137,Appartement,80312.5
66137,Maison,120000.0
66138,Appartement,77000.0
66138,Maison,187445.84615384616
66139,Maison,71250.0
66140,Appartement,173666.66666666666
66140,Maison,212021.22222222222
66141,Appartement,184530.0
66141,Maison,231399.125
66142,Appartement,118520.0
66142,Maison,199906.66666666666
66143,Maison,62750.0
66144,Appartement,128868.75
66144,Maison,249755.1903076923
66145,Maison,248839.1891891892
66146,Appartement,60000.0
66146,Maison,122070.11764705883
66147,Appartement,104347.08333333333
66148,Appartement,197488.38383838383
66148,Maison,503694.54545454547
66149,Appartement,142163.26447916668
66149,Maison,164710.5128205128
66150,Appartement,70888.3870967742
66150,Maison,146174.23076923078
66153,Maison,52000.0
66154,Appartement,141751.25
66154,Maison,122151.76470588235
66155,Maison,79333.33333333333
66156,Maison,212600.0
66158,Maison,103052.5
66159,Maison,120900.0
66160,Maison,362227.25
66161,Appartement,131000.0
66161,Maison,179726.88888888888
66162,Maison,302258.3333333333
66164,Appartement,289158.9
66164,Maison,205798.64102564103
66165,Appartement,29750.0
66165,Maison,146906.6
66166,Appartement,52000.0
66166,Maison,91400.0
66167,Appartement,191217.48484848486
66167,Maison,351405.6
66168,Appartement,204732.125
66168,Maison,294425.19178082194
66169,Maison,180648.75
66171,Appartement,162070.84032828282
66171,Maison,275520.56256916997
66172,Appartement,174898.86016393444
66172,Maison,246461.336185567
66173,Maison,203015.4038888889
66174,Appartement,159250.0
66174,Maison,260053.4090909091
66175,Appartement,272655.0
66175,Maison,274740.9090909091
66176,Appartement,64000.0
66176,Maison,196088.25
66177,Appartement,206282.5
66177,Maison,261723.58823529413
66178,Appartement,247980.0
66178,Maison,228339.27225806453
66179,Appartement,51178.57142857143
66179,Maison,145314.58333333334
66180,Appartement,129147.10714285714
66180,Maison,213134.96103896105
66181,Appartement,187111.11111111112
66181,Maison,357012.5
66182,Appartement,157761.21212121213
66182,Maison,219620.1592920354
66183,Maison,108250.0
66184,Maison,49333.333333333336
66185,Maison,160333.33333333334
66186,Appartement,206630.0
66186,Maison,234134.75
66187,Appartement,107844.44444444444
66187,Maison,100458.91666666667
66188,Appartement,139193.33333333334
66188,Maison,367650.22222222225
66189,Appartement,123189.47368421052
66189,Maison,699397.3482142857
66190,Appartement,646871.25
66190,Maison,175572.39764705882
66191,Maison,25000.0
66192,Appartement,94550.0
66192,Maison,130414.0
66193,Appartement,105000.0
66193,Maison,85658.75
66194,Maison,221000.0
66195,Appartement,156275.0
66195,Maison,251134.2780851064
66196,Appartement,322631.5789473684
66196,Maison,342310.7642857143
66198,Appartement,30000.0
66198,Maison,164600.0
66199,Maison,339384.0
66201,Appartement,497608.0
66201,Maison,497608.0
66202,Appartement,76500.0
66202,Maison,386575.0
66203,Maison,71500.0
66204,Maison,125843.33333333333
66205,Appartement,78750.0
66205,Maison,153569.6875
66206,Maison,62985.0
66207,Appartement,166283.33333333334
66207,Maison,175498.18181818182
66208,Appartement,202120.0
66208,Maison,267466.3333333333
66209,Maison,36000.0
66210,Appartement,212566.66666666666
66210,Maison,235990.0501052632
66211,Maison,340400.0
66212,Appartement,116765.0
66212,Maison,215442.01298701297
66213,Appartement,174944.44444444444
66213,Maison,266249.91752577317
66214,Appartement,148333.33333333334
66214,Maison,265203.58222222223
66215,Maison,150966.66666666666
66216,Maison,57000.0
66217,Appartement,197590.0
66217,Maison,177029.41176470587
66218,Appartement,222220.0
66218,Maison,299402.5
66219,Maison,87700.0
66220,Maison,138575.0
66221,Appartement,33000.0
66222,Appartement,78062.53373134328
66222,Maison,218187.5
66223,Appartement,100000.0
66223,Maison,88214.28571428571
66224,Appartement,114500.0
66224,Maison,207054.2105263158
66225,Appartement,172500.0
66225,Maison,326054.32352941175
66226,Maison,292176.7368421053
66227,Appartement,342917.5
66227,Maison,440862.5675675676
66228,Maison,188031.75
66230,Appartement,88624.5
66230,Maison,172288.82978723405
66231,Maison,242384.44444444444
66232,Maison,50000.0
66233,Maison,561333.3333333334
66234,Maison,76800.0
69001,Maison,353000.0
69002,Maison,104166.66666666667
69003,Appartement,310516.5
69003,Maison,429169.3333333333
69004,Appartement,264000.0
69004,Maison,264323.3333333333
69005,Appartement,155000.0
69005,Maison,394411.1111111111
69006,Appartement,116744.21052631579
69006,Maison,148859.12820512822
69007,Appartement,223850.0
69007,Maison,276182.2363636364
69008,Maison,349460.0
69009,Appartement,238889.4375
69009,Maison,397534.58653846156
69010,Appartement,185564.78181818183
69010,Maison,343056.6666666667
69012,Maison,277675.0
69013,Appartement,483675.29411764705
69013,Maison,358345.7625
69014,Maison,167500.0
69016,Maison,318250.0
69017,Appartement,295000.0
69017,Maison,230250.0
69018,Appartement,193567.34615384616
69018,Maison,160498.98969696971
69019,Appartement,150707.0081300813
69019,Maison,299239.9459459459
69020,Appartement,240900.0
69021,Appartement,233000.0
69021,Maison,364508.35
69022,Maison,172666.66666666666
69023,Maison,450939.54545454547
69024,Appartement,213263.125
69024,Maison,600763.6774193548
69026,Maison,461371.1111111111
69027,Appartement,278542.328125
69027,Maison,521542.0588235294
69028,Appartement,341377.7727272727
69028,Maison,596843.7457627119
69029,Appartement,873889.3088679245
69029,Maison,488690.6823529412
69030,Maison,326510.0
69031,Maison,258928.33333333334
69032,Appartement,149068.33333333334
69032,Maison,367842.2727272727
69033,Appartement,493000.0
69033,Maison,585393.0
69034,Appartement,306458.5455310621
69034,Maison,883485.4347826086
69035,Maison,215880.0
69036,Maison,222180.0
69037,Maison,207599.16666666666
69038,Maison,123675.0
69039,Appartement,235850.0
69039,Maison,170486.875
69040,Appartement,275557.2221212121
69040,Maison,687068.275862069
69042,Maison,174333.33333333334
69043,Appartement,310345.85365853657
69043,Maison,620096.5111290322
69044,Appartement,558603.6585365854
69044,Maison,900982.6136363636
69045,Appartement,107925.0
69045,Maison,214720.0
69046,Appartement,983181.8235294118
69046,Maison,550428.75
69047,Appartement,185750.0
69047,Maison,497116.25
69049,Appartement,279477.92307692306
69049,Maison,426056.75
69050,Appartement,306272.22222222225
69050,Maison,428556.2514285715
69051,Appartement,250000.0
69051,Maison,415275.0
69052,Appartement,265445.8333333333
69052,Maison,575575.4583333334
69053,Maison,436725.3333333333
69054,Maison,180463.63636363635
69055,Appartement,127750.0
69055,Maison,386655.85714285716
69056,Appartement,182785.7142857143
69056,Maison,388509.375
69057,Appartement,316000.0
69057,Maison,1379584.0
69058,Maison,220714.2857142857
69059,Appartement,232103.4
69059,Maison,401673.64285714284
69060,Maison,172981.81818181818
69061,Maison,349442.1666666667
69062,Maison,235160.0
69063,Appartement,354658.2361111111
69063,Maison,902005.9210526316
69064,Appartement,138705.55555555556
69064,Maison,294284.1304347826
69065,Appartement,170000.0
69065,Maison,318721.78571428574
69066,Appartement,84852.0
69066,Maison,138295.66666666666
69067,Appartement,203500.0
69067,Maison,652137.1428571428
69068,Appartement,272691.875
69068,Maison,378139.04545454547
69069,Appartement,300109.35591836734
69069,Maison,649133.8920588235
69070,Appartement,133000.0
69070,Maison,147607.14285714287
69071,Appartement,276075.0
69071,Maison,491242.77777777775
69072,Appartement,544849.64
69072,Maison,611540.1509433963
69074,Appartement,233888.88666666663
69074,Maison,408597.5
69075,Maison,408333.3333333333
69076,Appartement,342500.0
69076,Maison,612049.1379310344
69077,Appartement,283150.0
69077,Maison,305170.76923076925
69078,Appartement,115000.0
69078,Maison,286509.4
69080,Appartement,210840.0
69080,Maison,344960.0
69081,Appartement,842343.9240506329
69081,Maison,1139105.3703703703
69082,Maison,375233.3333333333
69083,Appartement,111000.0
69083,Maison,432167.5
69084,Appartement,169700.0
69084,Maison,280991.53846153844
69085,Appartement,370900.0
69085,Maison,522917.36363636365
69086,Appartement,297580.385
69086,Maison,383039.5789473684
69087,Appartement,260856.0
69087,Maison,648558.0434782609
69088,Appartement,141638.58208955225
69088,Maison,658837.5
69089,Appartement,264050.69140625
69089,Maison,620033.9333333333
69090,Appartement,374798.6333333333
69090,Maison,333003.5307692308
69091,Appartement,190972.63355704697
69091,Maison,276623.52676056337
69092,Appartement,252527.6530612245
69092,Maison,446392.53230769234
69093,Appartement,66166.66666666667
69093,Maison,174490.0
69094,Appartement,353490.4166666667
69094,Maison,533000.2888888889
69095,Maison,297115.0
69096,Appartement,172020.73913043478
69096,Maison,305190.3820754717
69097,Maison,316616.6666666667
69098,Maison,229450.0
69099,Appartement,50000.0
69099,Maison,261466.66666666666
69100,Appartement,260385.11320754717
69100,Maison,491628.5714285714
69102,Maison,145520.83333333334
69103,Appartement,205000.0
69103,Maison,329291.4666666667
69104,Maison,214135.7142857143
69105,Appartement,111810.0
69105,Maison,413245.55555555556
69106,Appartement,424830.0
69106,Maison,448111.28571428574
69107,Appartement,83333.5
